username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text
Pengguna Google,5,"game nya bagus, btw kalo udah upgrade chitose sampe lv 90, apakah bakalan dapet awaken nya yg versi pake baju putih itu yg kayak di banner nya?",2025-10-27 09:48:46,0,,,"gamenya bagus, btw kalau upgrade chitose ke lv 90 bakal dapet versi baju putih yang ada di banner?","gamenya bagus, btw kalau upgrade chitose ke lv 90 bakal dapet versi baju putih yang ada di banner?"
Pengguna Google,5,untuk sekarang udah lumayan... kalo bisa gacha dikurangin 10x gacha 1500,2025-10-27 09:47:39,0,,,untuk sekarang udah lumayan... kalo bisa gacha dikurangin 10x gacha 1500,untuk sekarang udah lumayan... kalo bisa gacha dikurangin 10x gacha 1500
Pengguna Google,4,Gamenya dah bagus tapi cuman Gachanya terlalu mahal,2025-10-27 09:41:45,0,,,Gamenya dah bagus tapi cuman Gachanya terlalu mahal,Gamenya dah bagus tapi cuman Gachanya terlalu mahal
Pengguna Google,5,yang sbr developer ny,2025-10-27 09:36:59,0,,,yang sbr developer ny,yang sbr developer ny
Pengguna Google,5,oke grafik mantep 👍👍👍,2025-10-27 09:25:46,0,,,oke grafik mantep 👍👍👍,oke grafik mantep 👍👍👍
Pengguna Google,1,"fix the gacha system, and reduce the use of vigor in the game",2025-10-27 09:15:55,0,,,"memperbaiki sistem gacha, dan mengurangi penggunaan vigor dalam game","memperbaiki sistem gacha, dan mengurangi penggunaan vigor dalam game"
Pengguna Google,5,i love so much this game. thanks dev,2025-10-27 09:02:57,0,,,saya sangat menyukai permainan ini. terima kasih dev,saya sangat menyukai permainan ini. terima kasih dev
Pengguna Google,2,gameplay udah bagus tapi tolong dong Gacha nya jangan kemahalan 😭😭,2025-10-27 08:42:51,0,,,gameplay udah bagus tapi tolong dong Gacha nya jangan kemahalan 😭😭,gameplay udah bagus tapi tolong dong Gacha nya jangan kemahalan 😭😭
Pengguna Google,5,dari segi gameplay nih game cukup bagus,2025-10-27 08:31:18,0,,,dari segi gameplay nih game cukup bagus,dari segi gameplay nih game cukup bagus
Pengguna Google,1,"edan ini game reword dikit tapi bahan buat gacha ngk ngotak perasaan di CBT cuma 1.500 aja ini kok jadi 3.000 sebaiknya cepet² di rubah dah sebelum ini game eos duluan sebelum GT, dan satu lagi mudah bener ngasih ulasan bagus modal di kasih 1x multi,ketahuan banget tuh kalo pas lagi pemilu dan di kasih bansos auto nyoblos tokoh tertentu, terdeteksi kau buzzer yostar( sebenarnya itu player BA yang rating pasti wkwkw)",2025-10-27 08:18:00,2,,,"edan ini game reword dikit tapi bahan buat gacha ngk ngotak perasaan di CBT cuma 1.500 aja ini kok jadi 3.000 sebaiknya cepet² di rubah dah sebelum ini game eos duluan sebelum GT, dan satu lagi mudah bener ngasih ulasan bagus modal di kasih 1x multi,ketahuan banget tuh kalo pas lagi pemilu dan di kasih bansos auto nyoblos tokoh tertentu, terdeteksi kau buzzer yostar( sebenarnya itu player BA yang rating pasti wkwkw)","edan ini game reword dikit tapi bahan buat gacha ngk ngotak perasaan di CBT cuma 1.500 aja ini kok jadi 3.000 sebaiknya cepet² di rubah dah sebelum ini game eos duluan sebelum GT, dan satu lagi mudah bener ngasih ulasan bagus modal di kasih 1x multi,ketahuan banget tuh kalo pas lagi pemilu dan di kasih bansos auto nyoblos tokoh tertentu, terdeteksi kau buzzer yostar( sebenarnya itu player BA yang rating pasti wkwkw)"
Pengguna Google,3,Setidaknya Developer game nya mau dengerin permintaan dari playernya,2025-10-27 08:16:30,1,,,Setidaknya Developer game nya mau dengerin permintaan dari playernya,Setidaknya Developer game nya mau dengerin permintaan dari playernya
Pengguna Google,2,real game kikir soal gacha,2025-10-27 08:12:13,0,,,real game kikir soal gacha,real game kikir soal gacha
Pengguna Google,1,Adjust gacha sistem,2025-10-27 08:04:57,0,,,Sistem hingga Penyesuaian,Sistem hingga Penyesuaian
Pengguna Google,3,Kl hoki Lg nambah bintangny,2025-10-27 08:00:20,1,,,Kl hoki Lg nambah bintangny,Kl hoki Lg nambah bintangny
Pengguna Google,5,"gameplay nya bagus bet sih, tapi gacha nya tolong jangan kikir 🐔",2025-10-27 07:53:15,0,,,"gameplay nya bagus bet sih, tapi gacha nya tolong jangan kikir 🐔","gameplay nya bagus bet sih, tapi gacha nya tolong jangan kikir 🐔"
Pengguna Google,1,game kikir next generation,2025-10-27 07:50:55,0,,,permainan kikir generasi selanjutnya,permainan kikir generasi selanjutnya
Pengguna Google,1,"bansos pelit, gacha miris. story ngebosenin",2025-10-27 07:46:01,0,,,"Bansos pelit, gacha miris. cerita ngebosenin","Bansos pelit, gacha miris. cerita ngebosenin"
Pengguna Google,1,"I will give 5 if I get chisato's disk, if not then this review stay at 1 star. currently on 70 pull, 50 pull left for the disk....",2025-10-27 07:43:57,0,,,"Saya akan memberikan 5 jika saya mendapatkan disk chisato, jika tidak maka ulasan ini tetap di 1 bintang. saat ini pada 70 tarikan, 50 tarikan tersisa untuk disk....","Saya akan memberikan 5 jika saya mendapatkan disk chisato, jika tidak maka ulasan ini tetap di 1 bintang. saat ini pada 70 tarikan, 50 tarikan tersisa untuk disk...."
Pengguna Google,5,game bagus,2025-10-27 07:35:01,0,,,game bagus,game bagus
Pengguna Google,5,This is very good,2025-10-27 07:18:39,0,,,Ini sangat bagus,Ini sangat bagus
Pengguna Google,5,nice game,2025-10-27 07:05:34,0,,,permainan yang bagus,permainan yang bagus
Pengguna Google,5,"untuk keseluruhan bagus , cuma perlu sedikit improvement",2025-10-27 07:03:45,0,,,"secara keseluruhan bagus, hanya perlu sedikit perbaikan","secara keseluruhan bagus, hanya perlu sedikit perbaikan"
Pengguna Google,5,"tolong optimalkan game ini soalnya lag bgt, gachanya juga agak murahin",2025-10-27 07:01:28,1,,,"tolong optimalkan game ini soalnya lag bgt, gachanya juga agak murahin","tolong optimalkan game ini soalnya lag bgt, gachanya juga agak murahin"
Pengguna Google,5,"sangat menyenangkan,game nya menantang,sistem gacha yang sangat baik(kikir jir😹),sangat bagus banyak chr imut💦💦🥵",2025-10-27 06:57:50,0,,,"sangat menyenangkan,game nya menantang,sistem gacha yang sangat baik(kikir jir😹),sangat bagus banyak chr imut💦💦🥵","sangat menyenangkan,game nya menantang,sistem gacha yang sangat baik(kikir jir😹),sangat bagus banyak chr imut💦💦🥵"
Pengguna Google,1,game kek tai,2025-10-27 06:57:39,0,,,permainan kek itu,permainan kek itu
Pengguna Google,5,dasar kikir,2025-10-27 06:56:53,2,,,dasar kikir,dasar kikir
Pengguna Google,5,finally gak kikir,2025-10-27 06:54:54,0,,,finally gak kikir,finally gak kikir
Pengguna Google,5,kelas,2025-10-27 06:37:28,3,,,kelas,kelas
Pengguna Google,5,"game bagus, semoga ditambah pilihan bhs jepang dan bhs lain di server global",2025-10-27 06:29:12,0,,,"game bagus, semoga ditambah pilihan bhs jepang dan bhs lain di server global","game bagus, semoga ditambah pilihan bhs jepang dan bhs lain di server global"
Pengguna Google,3,"energy cost buat farming boros banget😭, buat gacha nya juga lumayan mahal 3000 untuk 10x gacha, mungkin bisa di kurangin untuk energy cost buat farming nya. Buat keseluruhan game nya sih gak ada masalah kecuali di energy cost dan gacha nya ahh... sama mungkin event di sediakan? saya tidak liat ada event di game ini sama sekali atau memang tidak ada?😌 ya.. itu saja dari saya, semoga di dengar.",2025-10-27 06:19:12,0,,,"energy cost buat farming boros banget😭, buat gacha nya juga lumayan mahal 3000 untuk 10x gacha, mungkin bisa di kurangin untuk energy cost buat farming nya. Buat keseluruhan game nya sih gak ada masalah kecuali di energy cost dan gacha nya ahh... sama mungkin event di sediakan? saya tidak liat ada event di game ini sama sekali atau memang tidak ada?😌 ya.. itu saja dari saya, semoga di dengar.","energy cost buat farming boros banget😭, buat gacha nya juga lumayan mahal 3000 untuk 10x gacha, mungkin bisa di kurangin untuk energy cost buat farming nya. Buat keseluruhan game nya sih gak ada masalah kecuali di energy cost dan gacha nya ahh... sama mungkin event di sediakan? saya tidak liat ada event di game ini sama sekali atau memang tidak ada?😌 ya.. itu saja dari saya, semoga di dengar."
Pengguna Google,5,"secara design karakter saya sangat menyukai nya, walau sistem gacha terlalu mahal tapi itu tidak akan memengaruhi jalan ceritanya",2025-10-27 06:17:56,0,,,"secara design karakter saya sangat menyukai nya, walau sistem gacha terlalu mahal tapi itu tidak akan memengaruhi jalan ceritanya","secara design karakter saya sangat menyukai nya, walau sistem gacha terlalu mahal tapi itu tidak akan memengaruhi jalan ceritanya"
Pengguna Google,5,"gamenya bagus menurut gua, tolong dong bikin murah dikit gachanya🗿",2025-10-27 06:15:55,0,,,"gamenya bagus menurut gua, tolong dong bikin murah dikit gachanya🗿","gamenya bagus menurut gua, tolong dong bikin murah dikit gachanya🗿"
Pengguna Google,1,"game ampas, resource susah didapat, gacha juga ampas! game kikir! game gak guna! skins bahkan gak ada yang jualan paha ayam!!!",2025-10-27 06:12:16,0,,,"game ampas, resource susah didapat, gacha juga ampas! game kikir! game gak guna! skins bahkan gak ada yang jualan paha ayam!!!","game ampas, resource susah didapat, gacha juga ampas! game kikir! game gak guna! skins bahkan gak ada yang jualan paha ayam!!!"
Pengguna Google,5,tetap dukung game ini karena saya lumayan suka sama gameplay juga design char anime-style nya lumayan lucu kayak BA,2025-10-27 05:54:30,0,,,tetap dukung game ini karena saya lumayan suka sama gameplay juga design char anime-style nya lumayan lucu kayak BA,tetap dukung game ini karena saya lumayan suka sama gameplay juga design char anime-style nya lumayan lucu kayak BA
Pengguna Google,5,bagus,2025-10-27 05:53:25,0,,,bagus,bagus
Pengguna Google,1,"ngotak dong masa built treker susah banget, kikir gak usah bikin game lah yostar",2025-10-27 05:49:01,0,,,"Sulit sekali mencari waktu untuk membuat pelacak, tidak perlu membuat game jika pelit","Sulit sekali mencari waktu untuk membuat pelacak, tidak perlu membuat game jika pelit"
Pengguna Google,5,good game,2025-10-27 05:37:54,0,,,permainan yang bagus,permainan yang bagus
Pengguna Google,1,Game nya Kikir Bet Anj,2025-10-27 05:31:49,0,,,Game nya Kikir Bet Anj,Game nya Kikir Bet Anj
Pengguna Google,5,semoga kedepannya lebih baik lagi.,2025-10-27 05:29:31,0,,,semoga kedepannya lebih baik lagi.,semoga kedepannya lebih baik lagi.
Pengguna Google,5,"boleh lah, tambahin subtitle Indonesia please 😅",2025-10-27 05:26:12,1,,,"boleh lah, tambahin subtitle Indonesia please 😅","boleh lah, tambahin subtitle Indonesia please 😅"
Pengguna Google,5,thats enough for me,2025-10-27 05:25:34,0,,,itu cukup bagiku,itu cukup bagiku
Pengguna Google,5,seret gacha nya,2025-10-27 05:25:18,13,,,sirkuit gacha-nya,sirkuit gacha-nya
Pengguna Google,5,🙏🙏😭😭,2025-10-27 05:15:57,0,,,,
Pengguna Google,5,sistem gacha busuk dan currency nya mahal banget minimal kek blue archive bansos banyak hadeh kikir okelah tapi bansos perbanyak dan bisa spray,2025-10-27 05:13:42,0,,,sistem gacha busuk dan currency nya mahal banget minimal kek blue archive bansos banyak hadeh kikir okelah tapi bansos perbanyak dan bisa spray,sistem gacha busuk dan currency nya mahal banget minimal kek blue archive bansos banyak hadeh kikir okelah tapi bansos perbanyak dan bisa spray
Pengguna Google,5,itu yang ngatain kikir karena gacha ny ampas tuh 😂😹,2025-10-27 05:11:07,0,,,itu yang pelit gara-gara ampas gacha 😂😹,itu yang pelit gara-gara ampas gacha 😂😹
Pengguna Google,5,terima kasih game baik🥰,2025-10-27 05:03:23,0,,,terima kasih game baik🥰,terima kasih game baik🥰
Pengguna Google,5,Gamenya bagus cuman rate gacha characternya kecil btw Chitose my istri😡,2025-10-27 04:59:47,0,,,Gamenya bagus cuman rate gacha characternya kecil btw Chitose my istri😡,Gamenya bagus cuman rate gacha characternya kecil btw Chitose my istri😡
Pengguna Google,1,What happen to SEA Server man???,2025-10-27 04:50:38,0,,,Apa yang terjadi dengan Server SEA kawan???,Apa yang terjadi dengan Server SEA kawan???
Pengguna Google,4,"Developer mendengar kita, baiklah jika Dev ingin memberikan bahan gacha yang banyak, dan tidak mau menurunkan pity gacha, saya sangat apresiasi. jika ini berturut turut memberikan event banyak maka saya akan beri bintang 5",2025-10-27 04:37:26,0,,,"Developer mendengar kita, baiklah jika Dev ingin memberikan bahan gacha yang banyak, dan tidak mau menurunkan pity gacha, saya sangat apresiasi. jika ini berturut turut memberikan event banyak maka saya akan beri bintang 5","Developer mendengar kita, baiklah jika Dev ingin memberikan bahan gacha yang banyak, dan tidak mau menurunkan pity gacha, saya sangat apresiasi. jika ini berturut turut memberikan event banyak maka saya akan beri bintang 5"
Pengguna Google,5,game kikir sat,2025-10-27 04:35:20,0,,,game kikir sat,game kikir sat
Pengguna Google,5,"Akhirnya udh didengerin keluhan player nya, walaupun belum semuanya ya namanya juga game baru kita tunggu aja update selanjutnya",2025-10-27 04:33:41,0,,,"Akhirnya udh didengerin keluhan player nya, walaupun belum semuanya ya namanya juga game baru kita tunggu aja update selanjutnya","Akhirnya udh didengerin keluhan player nya, walaupun belum semuanya ya namanya juga game baru kita tunggu aja update selanjutnya"
Pengguna Google,1,"heard you give many stellanite but not fixing any problem, so yeah, i hope this game Will be eos asap",2025-10-27 04:33:23,0,,,"dengar kamu memberikan banyak stellanite tetapi tidak memperbaiki masalah apa pun, jadi ya, saya harap game ini akan menjadi eos secepatnya","dengar kamu memberikan banyak stellanite tetapi tidak memperbaiki masalah apa pun, jadi ya, saya harap game ini akan menjadi eos secepatnya"
Pengguna Google,4,"woi, permudah cara mendapatkan Stellanite-nya",2025-10-27 04:32:05,0,,,"woi, permudah cara mendapatkan Stellanite-nya","woi, permudah cara mendapatkan Stellanite-nya"
Pengguna Google,5,bgus bgt,2025-10-27 04:25:41,0,,,bgus bgt,bgus bgt
Pengguna Google,5,baik dikit,2025-10-27 04:23:55,0,,,baik dikit,baik dikit
Pengguna Google,1,"beli monthly dapetnya dikit, trus di battle pass kirain dapet skin taunya L2D wallpaper doang,",2025-10-27 04:16:03,0,,,"beli monthly dapetnya dikit, trus di battle pass kirain dapet skin taunya L2D wallpaper doang,","beli monthly dapetnya dikit, trus di battle pass kirain dapet skin taunya L2D wallpaper doang,"
Pengguna Google,3,Untuk sekarang b3 dlu,2025-10-27 04:12:29,1,,,Untuk saat ini b3 dlu,Untuk saat ini b3 dlu
Pengguna Google,1,Jaringan bagus tapi tiba² keluar sendiri dari game 😂,2025-10-27 04:10:03,1,,,Jaringan bagus tapi tiba² keluar sendiri dari game 😂,Jaringan bagus tapi tiba² keluar sendiri dari game 😂
Pengguna Google,1,"game kikir, sistem gacha perbaiki",2025-10-27 04:07:12,1,,,"game kikir, sistem gacha perbaiki","game kikir, sistem gacha perbaiki"
Pengguna Google,5,oke,2025-10-27 04:02:02,0,,,membatasi,membatasi
Pengguna Google,2,kenyang reconect 😔😔😔,2025-10-27 03:52:00,0,,,kenyang sambung kembali 😔😔😔,kenyang sambung kembali 😔😔😔
Pengguna Google,5,good,2025-10-27 03:44:05,0,,,Bagus,Bagus
Pengguna Google,5,"gpp ya wajar masih baru pertama ,nanti kan bakal membaik , semangat ya👍👍",2025-10-27 03:37:22,0,,,"gpp ya wajar masih baru pertama ,nanti kan bakal membaik , semangat ya👍👍","gpp ya wajar masih baru pertama ,nanti kan bakal membaik , semangat ya👍👍"
Pengguna Google,5,bagus sedikit kikir,2025-10-27 03:33:30,0,,,bagus sedikit kikir,bagus sedikit kikir
Pengguna Google,4,"game dan desain karakter unik, tapi ketika gameplay seperti mengeluarkan skill, hapeku yg ram 4 gb serasa berat, lag.. terlebih saat pake karakter Chitose.. saat skill hape otomatis lag dan freeze.. mohon diperbaiki lagi agar lebih optimalkan di hape dengan ram minimal 4 gb..",2025-10-27 03:25:00,0,,,"game dan desain karakter unik, tapi ketika gameplay seperti mengeluarkan skill, hapeku yg ram 4 gb serasa berat, lag.. terlebih saat pake karakter Chitose.. saat skill hape otomatis lag dan freeze.. mohon diperbaiki lagi agar lebih optimalkan di hape dengan ram minimal 4 gb..","game dan desain karakter unik, tapi ketika gameplay seperti mengeluarkan skill, hapeku yg ram 4 gb serasa berat, lag.. terlebih saat pake karakter Chitose.. saat skill hape otomatis lag dan freeze.. mohon diperbaiki lagi agar lebih optimalkan di hape dengan ram minimal 4 gb.."
Pengguna Google,5,"wajar masih awal, semoga kedepannya banyak bansos gacha 300X nya dikurangin",2025-10-27 03:22:40,0,,,"wajar masih awal, semoga kedepannya banyak bansos gacha 300X nya dikurangin","wajar masih awal, semoga kedepannya banyak bansos gacha 300X nya dikurangin"
