username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text,sentiment,word_count
Pengguna Google,5,dari segi gameplay nih game cukup bagus,2025-10-27 08:31:18,0,,,dari segi gameplay nih game cukup bagus,segi gameplay nih game cukup bagus,Positif,7
Pengguna Google,1,"edan ini game reword dikit tapi bahan buat gacha ngk ngotak perasaan di CBT cuma 1.500 aja ini kok jadi 3.000 sebaiknya cepet² di rubah dah sebelum ini game eos duluan sebelum GT, dan satu lagi mudah bener ngasih ulasan bagus modal di kasih 1x multi,ketahuan banget tuh kalo pas lagi pemilu dan di kasih bansos auto nyoblos tokoh tertentu, terdeteksi kau buzzer yostar( sebenarnya itu player BA yang rating pasti wkwkw)",2025-10-27 08:18:00,2,,,"edan ini game reword dikit tapi bahan buat gacha ngk ngotak perasaan di CBT cuma 1.500 aja ini kok jadi 3.000 sebaiknya cepet² di rubah dah sebelum ini game eos duluan sebelum GT, dan satu lagi mudah bener ngasih ulasan bagus modal di kasih 1x multi,ketahuan banget tuh kalo pas lagi pemilu dan di kasih bansos auto nyoblos tokoh tertentu, terdeteksi kau buzzer yostar( sebenarnya itu player BA yang rating pasti wkwkw)",edan game reword dikit bahan buat gacha ngk ngotak asa cbt cuma aja kok jadi baik cepet rubah dah ini game eos duluan gt satu mudah bener ngasih ulas bagus modal kasih x multi tahu banget tuh kalo pas milu di kasih bansos auto nyoblos tokoh tentu deteksi kau buzzer yostar benar player ba rating wkwkw,Negatif,72
Pengguna Google,3,Setidaknya Developer game nya mau dengerin permintaan dari playernya,2025-10-27 08:16:30,1,,,Setidaknya Developer game nya mau dengerin permintaan dari playernya,developer game nya mau dengerin minta playernya,Netral,9
Pengguna Google,2,real game kikir soal gacha,2025-10-27 08:12:13,0,,,real game kikir soal gacha,real game kikir soal gacha,Negatif,5
Pengguna Google,1,Adjust gacha sistem,2025-10-27 08:04:57,0,,,Sistem hingga Penyesuaian,adjust gacha sistem,Negatif,3
Pengguna Google,3,Kl hoki Lg nambah bintangny,2025-10-27 08:00:20,1,,,Kl hoki Lg nambah bintangny,kl hoki lg nambah bintangny,Netral,5
Pengguna Google,5,"gameplay nya bagus bet sih, tapi gacha nya tolong jangan kikir 🐔",2025-10-27 07:53:15,0,,,"gameplay nya bagus bet sih, tapi gacha nya tolong jangan kikir 🐔",gameplay nya bagus bet sih gacha nya jangan kikir,Positif,12
Pengguna Google,1,game kikir next generation,2025-10-27 07:50:55,0,,,permainan kikir generasi selanjutnya,game kikir next generation,Negatif,4
Pengguna Google,1,"bansos pelit, gacha miris. story ngebosenin",2025-10-27 07:46:01,0,,,"Bansos pelit, gacha miris. cerita ngebosenin",bansos pelit gacha miris story ngebosenin,Negatif,6
Pengguna Google,1,"I will give 5 if I get chisato's disk, if not then this review stay at 1 star. currently on 70 pull, 50 pull left for the disk....",2025-10-27 07:43:57,0,,,"Saya akan memberikan 5 jika saya mendapatkan disk chisato, jika tidak maka ulasan ini tetap di 1 bintang. saat ini pada 70 tarikan, 50 tarikan tersisa untuk disk....",i will give if i get chisato s disk if not then this review stay at star currently on pull pull left for the disk,Negatif,28
Pengguna Google,5,game bagus,2025-10-27 07:35:01,0,,,game bagus,game bagus,Positif,2
Pengguna Google,5,This is very good,2025-10-27 07:18:39,0,,,Ini sangat bagus,this is very good,Positif,3
Pengguna Google,5,nice game,2025-10-27 07:05:34,0,,,permainan yang bagus,nice game,Positif,3
Pengguna Google,5,"untuk keseluruhan bagus , cuma perlu sedikit improvement",2025-10-27 07:03:45,0,,,"secara keseluruhan bagus, hanya perlu sedikit perbaikan",seluruh bagus cuma perlu sedikit improvement,Positif,7
Pengguna Google,5,"tolong optimalkan game ini soalnya lag bgt, gachanya juga agak murahin",2025-10-27 07:01:28,1,,,"tolong optimalkan game ini soalnya lag bgt, gachanya juga agak murahin",optimal game soal lag bgt gachanya agak murahin,Positif,11
Pengguna Google,5,"sangat menyenangkan,game nya menantang,sistem gacha yang sangat baik(kikir jir😹),sangat bagus banyak chr imut💦💦🥵",2025-10-27 06:57:50,0,,,"sangat menyenangkan,game nya menantang,sistem gacha yang sangat baik(kikir jir😹),sangat bagus banyak chr imut💦💦🥵",sangat senang game nya tantang sistem gacha sangat baik kikir jir sangat bagus banyak chr imut,Positif,13
Pengguna Google,1,game kek tai,2025-10-27 06:57:39,0,,,permainan kek itu,game kek tai,Negatif,3
Pengguna Google,5,dasar kikir,2025-10-27 06:56:53,2,,,dasar kikir,dasar kikir,Positif,2
Pengguna Google,5,finally gak kikir,2025-10-27 06:54:54,0,,,finally gak kikir,finally gak kikir,Positif,3
Pengguna Google,5,kelas,2025-10-27 06:37:28,3,,,kelas,kelas,Positif,1
Pengguna Google,5,"game bagus, semoga ditambah pilihan bhs jepang dan bhs lain di server global",2025-10-27 06:29:12,0,,,"game bagus, semoga ditambah pilihan bhs jepang dan bhs lain di server global",game bagus moga tambah pilih bhs jepang bhs di server global,Positif,13
Pengguna Google,3,"energy cost buat farming boros banget😭, buat gacha nya juga lumayan mahal 3000 untuk 10x gacha, mungkin bisa di kurangin untuk energy cost buat farming nya. Buat keseluruhan game nya sih gak ada masalah kecuali di energy cost dan gacha nya ahh... sama mungkin event di sediakan? saya tidak liat ada event di game ini sama sekali atau memang tidak ada?😌 ya.. itu saja dari saya, semoga di dengar.",2025-10-27 06:19:12,0,,,"energy cost buat farming boros banget😭, buat gacha nya juga lumayan mahal 3000 untuk 10x gacha, mungkin bisa di kurangin untuk energy cost buat farming nya. Buat keseluruhan game nya sih gak ada masalah kecuali di energy cost dan gacha nya ahh... sama mungkin event di sediakan? saya tidak liat ada event di game ini sama sekali atau memang tidak ada?😌 ya.. itu saja dari saya, semoga di dengar.",energy cost buat farming boros banget buat gacha nya lumayan mahal x gacha mungkin rangin energy cost buat farming nya buat seluruh game nya sih gak masalah energy cost gacha nya ahh sama mungkin event sedia liat event di game sama sekali memang tidak ada itu dari moga di dengar,Netral,69
Pengguna Google,5,"secara design karakter saya sangat menyukai nya, walau sistem gacha terlalu mahal tapi itu tidak akan memengaruhi jalan ceritanya",2025-10-27 06:17:56,0,,,"secara design karakter saya sangat menyukai nya, walau sistem gacha terlalu mahal tapi itu tidak akan memengaruhi jalan ceritanya",design karakter sangat suka nya sistem gacha terlalu mahal itu akan pengaruh jalan cerita,Positif,19
Pengguna Google,5,"gamenya bagus menurut gua, tolong dong bikin murah dikit gachanya🗿",2025-10-27 06:15:55,0,,,"gamenya bagus menurut gua, tolong dong bikin murah dikit gachanya🗿",gamenya bagus gua dong bikin murah dikit gachanya,Positif,10
Pengguna Google,1,"game ampas, resource susah didapat, gacha juga ampas! game kikir! game gak guna! skins bahkan gak ada yang jualan paha ayam!!!",2025-10-27 06:12:16,0,,,"game ampas, resource susah didapat, gacha juga ampas! game kikir! game gak guna! skins bahkan gak ada yang jualan paha ayam!!!",game ampas resource susah dapat gacha ampas game kikir game gak skins bahkan gak yang jual paha ayam,Negatif,21
Pengguna Google,5,tetap dukung game ini karena saya lumayan suka sama gameplay juga design char anime-style nya lumayan lucu kayak BA,2025-10-27 05:54:30,0,,,tetap dukung game ini karena saya lumayan suka sama gameplay juga design char anime-style nya lumayan lucu kayak BA,tetap dukung game karena lumayan suka sama gameplay design char anime style nya lumayan lucu kayak ba,Positif,19
Pengguna Google,5,bagus,2025-10-27 05:53:25,0,,,bagus,bagus,Positif,1
Pengguna Google,1,"ngotak dong masa built treker susah banget, kikir gak usah bikin game lah yostar",2025-10-27 05:49:01,0,,,"Sulit sekali mencari waktu untuk membuat pelacak, tidak perlu membuat game jika pelit",ngotak dong masa built treker susah banget kikir gak usah bikin game lah yostar,Negatif,13
Pengguna Google,5,good game,2025-10-27 05:37:54,0,,,permainan yang bagus,good game,Positif,3
Pengguna Google,1,Game nya Kikir Bet Anj,2025-10-27 05:31:49,0,,,Game nya Kikir Bet Anj,game nya kikir bet anj,Negatif,5
Pengguna Google,5,semoga kedepannya lebih baik lagi.,2025-10-27 05:29:31,0,,,semoga kedepannya lebih baik lagi.,moga depan lebih baik,Positif,5
Pengguna Google,5,"boleh lah, tambahin subtitle Indonesia please 😅",2025-10-27 05:26:12,1,,,"boleh lah, tambahin subtitle Indonesia please 😅",lah tambahin subtitle indonesia please,Positif,7
Pengguna Google,5,thats enough for me,2025-10-27 05:25:34,0,,,itu cukup bagiku,thats enough for me,Positif,3
Pengguna Google,5,seret gacha nya,2025-10-27 05:25:18,13,,,sirkuit gacha-nya,seret gacha nya,Positif,2
Pengguna Google,5,sistem gacha busuk dan currency nya mahal banget minimal kek blue archive bansos banyak hadeh kikir okelah tapi bansos perbanyak dan bisa spray,2025-10-27 05:13:42,0,,,sistem gacha busuk dan currency nya mahal banget minimal kek blue archive bansos banyak hadeh kikir okelah tapi bansos perbanyak dan bisa spray,sistem gacha busuk currency nya mahal banget minimal kek blue archive bansos banyak hadeh kikir oke bansos banyak bisa spray,Positif,23
Pengguna Google,5,itu yang ngatain kikir karena gacha ny ampas tuh 😂😹,2025-10-27 05:11:07,0,,,itu yang pelit gara-gara ampas gacha 😂😹,yang ngatain kikir gacha ny ampas tuh,Positif,7
Pengguna Google,5,terima kasih game baik🥰,2025-10-27 05:03:23,0,,,terima kasih game baik🥰,terima kasih game baik,Positif,4
Pengguna Google,5,Gamenya bagus cuman rate gacha characternya kecil btw Chitose my istri😡,2025-10-27 04:59:47,0,,,Gamenya bagus cuman rate gacha characternya kecil btw Chitose my istri😡,gamenya bagus cuman rate gacha characternya kecil btw chitose my istri,Positif,11
Pengguna Google,1,What happen to SEA Server man???,2025-10-27 04:50:38,0,,,Apa yang terjadi dengan Server SEA kawan???,what happen to sea server man,Negatif,7
Pengguna Google,4,"Developer mendengar kita, baiklah jika Dev ingin memberikan bahan gacha yang banyak, dan tidak mau menurunkan pity gacha, saya sangat apresiasi. jika ini berturut turut memberikan event banyak maka saya akan beri bintang 5",2025-10-27 04:37:26,0,,,"Developer mendengar kita, baiklah jika Dev ingin memberikan bahan gacha yang banyak, dan tidak mau menurunkan pity gacha, saya sangat apresiasi. jika ini berturut turut memberikan event banyak maka saya akan beri bintang 5",developer dengar baik dev beri bahan gacha banyak tidak mau turun pity gacha sangat apresiasi ini turut turut beri event banyak saya beri bintang,Positif,34
Pengguna Google,5,game kikir sat,2025-10-27 04:35:20,0,,,game kikir sat,game kikir sat,Positif,3
Pengguna Google,5,"Akhirnya udh didengerin keluhan player nya, walaupun belum semuanya ya namanya juga game baru kita tunggu aja update selanjutnya",2025-10-27 04:33:41,0,,,"Akhirnya udh didengerin keluhan player nya, walaupun belum semuanya ya namanya juga game baru kita tunggu aja update selanjutnya",akhir udh didengerin keluh player nya walaupun semua nama game baru tunggu aja update lanjut,Positif,19
Pengguna Google,1,"heard you give many stellanite but not fixing any problem, so yeah, i hope this game Will be eos asap",2025-10-27 04:33:23,0,,,"dengar kamu memberikan banyak stellanite tetapi tidak memperbaiki masalah apa pun, jadi ya, saya harap game ini akan menjadi eos secepatnya",heard you give many stellanite but not fixing any problem so yeah i hope this game will be eos asap,Negatif,21
Pengguna Google,4,"woi, permudah cara mendapatkan Stellanite-nya",2025-10-27 04:32:05,0,,,"woi, permudah cara mendapatkan Stellanite-nya",woi mudah cara dapat stellanite nya,Positif,5
Pengguna Google,5,bgus bgt,2025-10-27 04:25:41,0,,,bgus bgt,bgus bgt,Positif,2
Pengguna Google,5,baik dikit,2025-10-27 04:23:55,0,,,baik dikit,baik dikit,Positif,2
Pengguna Google,1,"beli monthly dapetnya dikit, trus di battle pass kirain dapet skin taunya L2D wallpaper doang,",2025-10-27 04:16:03,0,,,"beli monthly dapetnya dikit, trus di battle pass kirain dapet skin taunya L2D wallpaper doang,",beli monthly dapetnya dikit trus battle pass kirain dapet skin tau ld wallpaper doang,Negatif,15
Pengguna Google,3,Untuk sekarang b3 dlu,2025-10-27 04:12:29,1,,,Untuk saat ini b3 dlu,sekarang b dlu,Netral,5
Pengguna Google,1,Jaringan bagus tapi tiba² keluar sendiri dari game 😂,2025-10-27 04:10:03,1,,,Jaringan bagus tapi tiba² keluar sendiri dari game 😂,jaring bagus tiba keluar sendiri game,Negatif,9
Pengguna Google,1,"game kikir, sistem gacha perbaiki",2025-10-27 04:07:12,1,,,"game kikir, sistem gacha perbaiki",game kikir sistem gacha baik,Negatif,5
Pengguna Google,5,oke,2025-10-27 04:02:02,0,,,membatasi,oke,Positif,1
Pengguna Google,2,kenyang reconect 😔😔😔,2025-10-27 03:52:00,0,,,kenyang sambung kembali 😔😔😔,kenyang reconect,Negatif,4
Pengguna Google,5,good,2025-10-27 03:44:05,0,,,Bagus,good,Positif,1
Pengguna Google,5,"gpp ya wajar masih baru pertama ,nanti kan bakal membaik , semangat ya👍👍",2025-10-27 03:37:22,0,,,"gpp ya wajar masih baru pertama ,nanti kan bakal membaik , semangat ya👍👍",gpp wajar baru pertama kan bakal baik semangat,Positif,13
Pengguna Google,5,bagus sedikit kikir,2025-10-27 03:33:30,0,,,bagus sedikit kikir,bagus sedikit kikir,Positif,3
Pengguna Google,4,"game dan desain karakter unik, tapi ketika gameplay seperti mengeluarkan skill, hapeku yg ram 4 gb serasa berat, lag.. terlebih saat pake karakter Chitose.. saat skill hape otomatis lag dan freeze.. mohon diperbaiki lagi agar lebih optimalkan di hape dengan ram minimal 4 gb..",2025-10-27 03:25:00,0,,,"game dan desain karakter unik, tapi ketika gameplay seperti mengeluarkan skill, hapeku yg ram 4 gb serasa berat, lag.. terlebih saat pake karakter Chitose.. saat skill hape otomatis lag dan freeze.. mohon diperbaiki lagi agar lebih optimalkan di hape dengan ram minimal 4 gb..",game desain karakter unik ketika gameplay keluar skill hapeku yg ram gb serasa berat lag lebih pake karakter chitose skill hape otomatis lag freeze mohon baik agar lebih optimal hape ram minimal gb,Positif,44
Pengguna Google,5,"wajar masih awal, semoga kedepannya banyak bansos gacha 300X nya dikurangin",2025-10-27 03:22:40,0,,,"wajar masih awal, semoga kedepannya banyak bansos gacha 300X nya dikurangin",wajar awal moga depan banyak bansos gacha x nya rangin,Positif,11
Pengguna Google,1,kikir,2025-10-27 03:18:14,0,,,pelit,kikir,Negatif,1
Pengguna Google,5,lumayan,2025-10-27 03:13:15,0,,,lumayan,lumayan,Positif,1
Pengguna Google,5,"Akhirnya developer bertindak ""nice""",2025-10-27 02:56:58,0,,,"Akhirnya developer bertindak ""nice""",akhir developer tindak nice,Positif,4
Pengguna Google,5,good gameplay and so fun,2025-10-27 02:52:09,0,,,gameplay yang bagus dan sangat menyenangkan,good gameplay and so fun,Positif,6
Pengguna Google,5,"Gamenya bagus, tapi jika jangan kikir ya.. .😁",2025-10-27 02:50:20,0,,,"Gamenya bagus, tapi jika jangan kikir ya.. .😁",gamenya bagus jika jangan kikir,Positif,8
Pengguna Google,4,"masih kikir, ya yang penting dah stabil gamenya",2025-10-27 02:41:33,38,,,"masih kikir, ya yang penting dah stabil gamenya",kikir yang penting dah stabil gamenya,Positif,8
Pengguna Google,5,lebih better yang ytta aja atau my favorit gw?,2025-10-27 02:15:50,0,,,lebih better yang ytta aja atau my favorit gw?,lebih better ytta aja my favorit gw,Positif,9
Pengguna Google,5,banyakin bansos yostarrrrr.,2025-10-27 02:12:22,0,,,banyakin bansos yostarrrrr.,banyakin bansos yostarrrrr,Positif,3
Pengguna Google,5,so far everything perfect but next time pls add a male character because it's kinda insane that the only male is an npc we need a playable male character if possible,2025-10-27 02:09:32,0,,,sejauh ini semuanya sempurna tetapi lain kali tolong tambahkan karakter laki-laki karena agak gila bahwa satu-satunya laki-laki adalah npc. Kami memerlukan karakter laki-laki yang dapat dimainkan jika memungkinkan,so far everything perfect but next time pls add a male character because it s kinda insane that the only male is an npc we need a playable male character if possible,Positif,28
